Dharmapuri,28858,28480,99,279,06/12/2021
Dindigul,33262,32559,52,651,06/12/2021
Erode,106650,105212,739,699,06/12/2021
Kallakurichi,31572,31333,29,210,06/12/2021
Kancheepuram,75715,74225,225,1265,06/12/2021
Kanyakumari,62841,61682,101,1058,06/12/2021
Karur,24701,24167,172,362,06/12/2021
Krishnagiri,43897,43443,100,354,06/12/2021
Madurai,75558,74288,86,1184,06/12/2021
Mayiladuthurai,23388,23037,33,318,06/12/2021
Nagapattinam,21365,20941,67,357,06/12/2021
Namakkal,53757,52770,476,511,06/12/2021
Nilgiris,34165,33787,162,216,06/12/2021
Perambalur,12109,11851,13,245,06/12/2021
Pudukottai,30341,29896,26,419,06/12/2021
Ramanathapuram,20638,20259,20,359,06/12/2021
Ranipet,43593,42768,48,777,06/12/2021
Salem,101602,99381,509,1712,06/12/2021
Sivagangai,20424,20154,60,210,06/12/2021
Tenkasi,27396,26904,6,486,06/12/2021
Thanjavur,76177,75020,159,998,06/12/2021
Theni,43610,43076,13,521,06/12/2021
Thirupathur,29403,28748,28,627,06/12/2021
Thiruvallur,120367,118219,298,1850,06/12/2021
Thiruvannamalai,55221,54503,48,670,06/12/2021
Thiruvarur,41907,41370,77,460,06/12/2021
Thoothukudi,56516,56067,38,411,06/12/2021
Tirunelveli,49678,49179,66,433,06/12/2021
Tiruppur,97521,95877,643,1001,06/12/2021
Trichy,78561,77259,218,1084,06/12/2021
Vellore,50263,48970,152,1141,06/12/2021
Villupuram,46035,45632,45,358,06/12/2021
Virudhunagar,46404,45839,16,549,06/12/2021
AirportSurveillance(International),1033,1029,3,1,06/12/2021
AirportSurveillance(Domestic),1085,1084,0,1,06/12/2021
RailwaySurveillance,428,428,0,0,06/12/2021
Ariyalur,16931,16652,15,264,07/12/2021
Chengalpattu,174200,171041,622,2537,07/12/2021
Chennai,558879,549048,1212,8619,07/12/2021
Coimbatore,251050,247311,1265,2474,07/12/2021
Cuddalore,64442,63493,76,873,07/12/2021
Dharmapuri,28862,28488,95,279,07/12/2021
Dindigul,33266,32565,50,651,07/12/2021
Erode,106700,105279,722,699,07/12/2021
Kallakurichi,31573,31336,27,210,07/12/2021
Kancheepuram,75739,74242,232,1265,07/12/2021
Kanyakumari,62850,61688,103,1059,07/12/2021
Karur,24715,24185,168,362,07/12/2021
Krishnagiri,43909,43446,109,354,07/12/2021
Madurai,75566,74297,84,1185,07/12/2021
Mayiladuthurai,23392,23044,30,318,07/12/2021
Nagapattinam,21369,20946,66,357,07/12/2021
Namakkal,53800,52823,466,511,07/12/2021
Nilgiris,34176,33802,158,216,07/12/2021
Perambalur,12110,11852,13,245,07/12/2021
Pudukottai,30341,29897,25,419,07/12/2021
Ramanathapuram,20639,20262,18,359,07/12/2021
Ranipet,43600,42772,50,778,07/12/2021
Salem,101645,99424,508,1713,07/12/2021
Sivagangai,20428,20156,62,210,07/12/2021
Tenkasi,27397,26905,6,486,07/12/2021
Thanjavur,76189,75041,150,998,07/12/2021
Theni,43612,43078,13,521,07/12/2021
Thirupathur,29408,28751,30,627,07/12/2021
Thiruvallur,120393,118243,300,1850,07/12/2021
Thiruvannamalai,55229,54507,51,671,07/12/2021
Thiruvarur,41915,41376,79,460,07/12/2021
Thoothukudi,56520,56072,37,411,07/12/2021
Tirunelveli,49681,49186,62,433,07/12/2021
Tiruppur,97576,95929,646,1001,07/12/2021
Trichy,78578,77282,212,1084,07/12/2021
Vellore,50275,48977,157,1141,07/12/2021
Villupuram,46040,45636,46,358,07/12/2021
Virudhunagar,46404,45841,14,549,07/12/2021
AirportSurveillance(International),1033,1029,3,1,07/12/2021
AirportSurveillance(Domestic),1085,1084,0,1,07/12/2021
RailwaySurveillance,428,428,0,0,07/12/2021
Ariyalur,16932,16653,15,264,08/12/2021
Chengalpattu,174257,171099,621,2537,08/12/2021
Chennai,558997,549140,1235,8622,08/12/2021
Coimbatore,251167,247442,1247,2478,08/12/2021
Cuddalore,64447,63502,72,873,08/12/2021
Dharmapuri,28869,28494,96,279,08/12/2021
Dindigul,33269,32568,50,651,08/12/2021
Erode,106758,105348,711,699,08/12/2021
Kallakurichi,31578,31337,31,210,08/12/2021
Kancheepuram,75761,74264,232,1265,08/12/2021
Kanyakumari,62861,61693,109,1059,08/12/2021
Karur,24730,24204,163,363,08/12/2021
Krishnagiri,43920,43456,110,354,08/12/2021
Madurai,75572,74304,83,1185,08/12/2021
Mayiladuthurai,23395,23049,28,318,08/12/2021
Nagapattinam,21372,20949,66,357,08/12/2021
Namakkal,53839,52864,464,511,08/12/2021
Nilgiris,34186,33820,150,216,08/12/2021
Perambalur,12110,11855,10,245,08/12/2021
Pudukottai,30344,29901,24,419,08/12/2021
Ramanathapuram,20641,20264,18,359,08/12/2021
Ranipet,43606,42775,53,778,08/12/2021
Salem,101689,99470,505,1714,08/12/2021
Sivagangai,20432,20160,62,210,08/12/2021
Tenkasi,27397,26905,6,486,08/12/2021
Thanjavur,76201,75057,146,998,08/12/2021
Theni,43612,43082,9,521,08/12/2021
Thirupathur,29413,28756,30,627,08/12/2021
Thiruvallur,120417,118264,303,1850,08/12/2021
Thiruvannamalai,55235,54510,54,671,08/12/2021
Thiruvarur,41925,41383,82,460,08/12/2021
Thoothukudi,56524,56074,39,411,08/12/2021
Tirunelveli,49686,49192,60,434,08/12/2021
Tiruppur,97626,95985,640,1001,08/12/2021
Trichy,78599,77302,212,1085,08/12/2021
Vellore,50286,48994,151,1141,08/12/2021
Villupuram,46043,45644,41,358,08/12/2021
Virudhunagar,46406,45842,15,549,08/12/2021
AirportSurveillance(International),1033,1029,3,1,08/12/2021
AirportSurveillance(Domestic),1085,1084,0,1,08/12/2021
RailwaySurveillance,428,428,0,0,08/12/2021
Ariyalur,16931,16655,12,264,09/12/2021
Chengalpattu,174310,171162,610,2538,09/12/2021
Chennai,559119,549231,1265,8623,09/12/2021
Coimbatore,251280,247565,1235,2480,09/12/2021
Cuddalore,64453,63509,71,873,09/12/2021
Dharmapuri,28874,28505,90,279,09/12/2021
Dindigul,33272,32570,51,651,09/12/2021
Erode,106819,105414,705,700,09/12/2021
Kallakurichi,31581,31339,32,210,09/12/2021
Kancheepuram,75782,74289,228,1265,09/12/2021
Kanyakumari,62877,61699,119,1059,09/12/2021
Karur,24745,24222,159,364,09/12/2021
Krishnagiri,43930,43464,111,355,09/12/2021
Madurai,75577,74313,79,1185,09/12/2021
Mayiladuthurai,23397,23055,24,318,09/12/2021
Nagapattinam,21377,20959,61,357,09/12/2021
Namakkal,53877,52907,457,513,09/12/2021
Nilgiris,34201,33836,148,217,09/12/2021
Perambalur,12111,11857,9,245,09/12/2021
Pudukottai,30346,29904,23,419,09/12/2021
Ramanathapuram,20644,20265,20,359,09/12/2021
