Krishnagiri,8180,8041,21,118,05/03/2021
Madurai,21284,20767,57,460,05/03/2021
Nagapattinam,8627,8467,26,134,05/03/2021
Namakkal,11826,11695,20,111,05/03/2021
Nilgiris,8377,8290,39,48,05/03/2021
Perambalur,2285,2261,3,21,05/03/2021
Pudukottai,11674,11495,22,157,05/03/2021
Ramanathapuram,6482,6338,7,137,05/03/2021
Ranipet,16250,16052,9,189,05/03/2021
Salem,32788,32256,65,467,05/03/2021
Sivagangai,6802,6646,30,126,05/03/2021
Tenkasi,8567,8371,37,159,05/03/2021
Thanjavur,18192,17793,143,256,05/03/2021
Theni,17173,16953,13,207,05/03/2021
Thirupathur,7642,7508,8,126,05/03/2021
Thiruvallur,44325,43449,176,700,05/03/2021
Thiruvannamalai,19513,19205,24,284,05/03/2021
Thiruvarur,11382,11239,32,111,05/03/2021
Thoothukudi,16365,16208,14,143,05/03/2021
Tirunelveli,15759,15509,36,214,05/03/2021
Tiruppur,18439,18085,130,224,05/03/2021
Trichy,15026,14778,65,183,05/03/2021
Vellore,21038,20619,68,351,05/03/2021
Villupuram,15278,15149,16,113,05/03/2021
Virudhunagar,16682,16433,17,232,05/03/2021
AirportSurveillance(International),954,939,14,1,05/03/2021
AirportSurveillance(Domestic),1044,1038,5,1,05/03/2021
RailwaySurveillance,428,428,0,0,05/03/2021
Ariyalur,4746,4688,9,49,06/03/2021
Chengalpattu,53058,51968,304,786,06/03/2021
Chennai,236728,230708,1857,4163,06/03/2021
Coimbatore,56030,54982,364,684,06/03/2021
Cuddalore,25214,24872,54,288,06/03/2021
Dharmapuri,6661,6599,7,55,06/03/2021
Dindigul,11525,11275,50,200,06/03/2021
Erode,14860,14635,75,150,06/03/2021
Kallakurichi,10909,10798,3,108,06/03/2021
Kancheepuram,29633,29086,98,449,06/03/2021
Kanyakumari,17126,16828,37,261,06/03/2021
Karur,5514,5452,11,51,06/03/2021
Krishnagiri,8181,8044,19,118,06/03/2021
Madurai,21289,20773,56,460,06/03/2021
Nagapattinam,8634,8472,28,134,06/03/2021
Namakkal,11833,11698,24,111,06/03/2021
Nilgiris,8383,8300,35,48,06/03/2021
Perambalur,2285,2261,3,21,06/03/2021
Pudukottai,11678,11497,24,157,06/03/2021
